2 518 3.53274
2 582 3.43234
2 646 2.27369
2 710 1.87737
2 774 2.45385
2 838 2.23736
2 902 2.10529
2 966 2.18112
2 1030 2.19012
2 1094 2.13913
2 1158 1.96343
2 1222 1.99256
2 1286 1.90935
2 1350 1.83926
2 1414 1.82591
2 1478 1.8378
2 1542 1.82842
