3 518 0.325232 0.0610982
3 582 0.547722 0.100657
3 646 0.677852 0.20537
3 710 0.754538 0.281306
3 774 1.30682 0.33582
3 838 1.74533 0.55234
3 902 2.15312 0.60869
3 966 2.7006 0.88693
3 1030 3.20774 0.989374
3 1094 3.83524 1.20981
3 1158 4.64484 1.57107
3 1222 5.5521 1.79805
3 1286 5.72088 2.0163
3 1350 6.69356 2.50054
3 1414 9.6764 3.59062
3 1478 13.2672 4.75074
3 1542 12.863 4.74262
