2 518 0.325232 0.0920622
2 582 0.547722 0.159577
2 646 0.677852 0.298128
2 710 0.754538 0.401912
2 774 1.30682 0.53256
2 838 1.74533 0.780084
2 902 2.15312 1.02272
2 966 2.7006 1.23817
2 1030 3.20774 1.46464
2 1094 3.83524 1.7929
2 1158 4.64484 2.36568
2 1222 5.5521 2.78642
2 1286 5.72088 2.99624
2 1350 6.69356 3.63926
2 1414 9.6764 5.2995
2 1478 13.2672 7.21908
2 1542 12.863 7.03502
