1 518 0.964127
1 582 0.498847
1 646 0.757547
1 710 0.963206
1 774 1.02008
1 838 0.873517
1 518 1.83794
1 582 1.65425
1 646 1.42876
1 710 1.00338
1 774 1.11025
1 838 1.23166
1 902 1.17232
1 966 1.22131
1 1030 1.19533
1 1094 1.14289
1 1158 1.0394
1 1222 1.08134
1 1286 1.02392
1 1350 0.986849
1 1414 0.996484
1 1478 0.984893
1 1542 1.00739
