4 518 0.325232 0.0720016
4 582 0.547722 0.0879848
4 646 0.677852 0.131277
4 710 0.754538 0.174203
4 774 1.30682 0.318014
4 838 1.74533 0.374286
4 902 2.15312 0.510328
4 966 2.7006 0.711106
4 1030 3.20774 0.804032
4 1094 3.83524 1.07743
4 1158 4.64484 1.3577
4 1222 5.5521 1.64297
4 1286 5.72088 1.78319
4 1350 6.69356 2.20332
4 1414 9.6764 3.07108
4 1478 13.2672 4.2556
4 1542 12.863 4.20922
