7120	136103540	13803021	86975539	13803021
7184	138475265	14045777	88459150	14045777
7248	140953135	14290026	90041283	14290026
7312	143337415	14537307	91521755	14537307
7376	145740786	14786137	93013378	14786137
7440	148569932	15093794	94929102	15093794
7504	151136090	15346874	96567794	15346874
7568	153796837	15601790	98292988	15601790
7632	156376012	15858901	99928784	15858901
