3 518 5.3231
3 582 5.44147
3 646 3.30064
3 710 2.68227
3 774 3.89143
3 838 3.15988
3 902 3.5373
3 966 3.04489
3 1030 3.24219
3 1094 3.17012
3 1158 2.95648
3 1222 3.08785
3 1286 2.83732
3 1350 2.67685
3 1414 2.69491
3 1478 2.79266
3 1542 2.71221
