2816	136.375	28562236904	12034888	20.2348	13994080749	20670371
2848	132.749	29546702171	12307350	21.5962	6899951926	21137550
2880	136.479	30553322353	12582594	21.6236	8253892263	21609456
2912	143.021	31582820288	12855304	22.579	7374669543	22081025
2944	148.98	32634926292	13142480	23.0984	11206468446	22569364
2976	151.962	33710293598	13427167	23.922	7870596392	23057392
3008	155.432	34808996872	13738223	24.6658	9401929349	23597219
3040	164.109	35931298475	14028859	25.588	8388368165	24095716
3072	212.638	37077533945	14322114	26.2906	29030824652	24599003
