7120	155587596	21026172	108001975	21026172
7184	158589330	21446423	110148152	21446423
7248	161424792	21815412	112115641	21815412
7312	164243039	22189407	114057552	22189407
7376	166985237	22566723	115916588	22566723
7440	170094385	23002014	118139558	23002014
7504	173030538	23384112	120176947	23384112
7568	175947911	23771260	122187171	23771260
7632	178785763	24161739	124111073	24161739
