7120	280339863	32411491	235776408	32411488
7184	285463755	33022188	240097175	33022180
7248	290512277	33587724	244332278	33587716
7312	295727874	34209336	248730393	34209336
7376	300865963	34784912	253040635	34784912
7440	306173249	35417462	257516055	35417462
7504	311400935	36003053	261901466	36003053
7568	316799992	36646539	266454285	36646539
7632	322117205	37242160	270914795	37242160
