20240	6.50833	1.07279
20304	6.62389	1.08708
20368	6.74337	1.09051
20432	6.83469	1.09641
20496	6.92279	1.13227
20560	6.96789	1.15488
20624	7.02769	1.18042
20688	7.09897	1.1731
20752	7.15061	1.19988
20816	7.21846	1.21353
20880	7.35293	1.23668
20944	7.49923	1.25067
21008	7.58859	1.27246
21072	7.74233	1.30227
21136	7.87376	1.3198
21200	8.04791	1.3827
21264	8.11453	1.39232
